0, 1.96268946755, 4.15402535486
10, 1.96192696193, 4.15031529947
20, 1.96078431373, 4.1470604143
30, 1.91449814126, 3.95223273836
40, 1.90107050572, 3.90598515952
50, 1.92695907506, 3.9118154323
60, 1.94227627519, 3.72033354715
70, 1.94086704154, 3.71721553934
80, 1.93735288792, 3.70967146776
90, 1.9296663661, 3.64888376994
100, 1.9293184277, 3.64611391351
110, 1.90628897203, 3.62622375919
120, 1.95139258471, 3.48473078604
130, 1.95070047881, 3.4782292651
140, 1.95070047881, 3.47633404773
150, 1.95070047881, 3.47616568391
160, 1.94346289753, 3.45076871175
170, 1.83940573046, 3.30740003619
180, 1.8139783034, 3.26654684503
190, 1.77588350204, 3.21345120806
200, 1.77588350204, 3.21364474049
210, 1.8085106383, 3.23907084115
220, 1.8085106383, 3.23860357761
230, 1.80690876882, 3.2917262341
240, 1.80658873539, 3.29085646341
250, 1.77053824363, 3.25818146894
260, 1.76803394625, 3.18256953262
270, 1.76772140711, 3.21618870862
280, 1.77367860944, 3.22220756007
290, 1.81093806592, 3.22162784561
300, 1.98749441715, 3.07374368902
310, 1.92432432432, 3.10983823087
320, 1.92141623489, 3.11268767098
330, 1.93773133029, 3.15125493626
340, 1.95261079421, 3.15033649515
350, 1.96164866652, 3.23425759691
360, 1.95518453427, 3.22161875745
370, 1.95389681668, 3.22584887299
380, 1.91587756001, 3.13171590585
390, 1.83303886926, 2.8830378407
400, 1.69336384439, 2.60332013614
410, 1.67648391482, 2.55435153002
420, 2.0581655481, 3.19592526127
430, 2.05082478823, 3.16109581174
440, 1.98456449835, 3.07749829171
450, 1.5639374425, 2.3622249971
460, 1.56537753223, 2.36043220993
470, 1.56501726122, 2.36061440296
480, 1.61137440758, 2.41942943221
490, 1.55963302752, 2.41633458171
500, 1.56285911285, 2.41672109732
510, 1.53741804205, 2.37399992143
520, 1.79573512907, 2.54517855507
530, 1.79131213614, 2.53370676741
540, 1.83117463153, 2.54921527715
550, 1.83117463153, 2.55136453253
560, 1.82954038376, 2.54121234045
570, 1.83691756272, 2.57208237986
580, 1.78890876565, 2.53820355218
590, 1.78372352285, 2.53133256114
600, 1.78611297165, 2.52335236118
610, 1.78930887945, 2.52331962481
620, 1.77187153931, 2.30027792561
630, 1.77187153931, 2.29924461835
640, 1.77187153931, 2.29954363813
650, 1.77422931914, 2.30256537747
660, 1.77422931914, 2.30261989606
670, 1.77422931914, 2.30030513045
680, 1.77383592018, 2.29834802543
690, 1.77344269563, 2.29612315248
700, 1.77304964539, 2.29138932413
710, 1.77226406735, 2.28896237628
720, 1.77147918512, 2.28439214028
730, 1.77030316442, 2.28200675803
740, 1.7695200177, 2.28018757327
750, 1.76756517897, 2.27623817995
760, 1.80895654092, 2.32101535657
770, 1.80895654092, 2.31960569039
780, 1.81015452539, 2.31871198235
790, 1.80935569285, 2.31446951333
800, 1.80895654092, 2.31306778477
810, 1.79627601314, 2.3266073792
820, 1.7958826106, 2.33196797617
830, 1.7958826106, 2.33180517093
840, 1.83366077276, 2.3553560867
850, 1.89328743546, 2.38369282475
860, 1.89410245372, 2.3842142224
870, 1.9014693172, 2.375136189
880, 1.89818809318, 2.36137874417
890, 1.89818809318, 2.36014085631
900, 1.8592858652, 2.293121716
910, 1.88442211055, 2.24756828222
920, 1.87813021703, 2.43484936509
930, 1.86142709411, 2.42111018269
940, 1.81930948935, 2.39700297438
950, 1.80846691328, 2.32996191802
960, 1.80809533594, 2.32765056606
970, 1.80995475113, 2.32083860179
980, 1.80995475113, 2.3196559245
990, 1.80809533594, 2.3148901546
1000, 1.80623973727, 2.311293451
1010, 1.80364828858, 2.30705293247
1020, 1.79995909184, 2.29379988712
1030, 1.79995909184, 2.29269078894
1040, 1.79995909184, 2.29269078894
1050, 1.78101598867, 2.27343102294
1060, 1.71006607073, 2.08569043865
1070, 1.71006607073, 2.08441462149
1080, 1.70377541142, 2.0674756389
1090, 1.69393647738, 2.06392761111
1100, 1.68614677141, 2.05309379051
1110, 1.67619047619, 2.04241020751
1120, 1.66603559258, 2.0329759731
1130, 1.65320308097, 2.01988450105
1140, 1.64794007491, 2.01638932721
1150, 1.64763152968, 2.01510657934
1160, 1.64578268188, 2.0121858476
1170, 1.63720930233, 2.00658452369
1180, 1.68097935319, 2.09173055138
1190, 1.65349990814, 2.01414541062
1200, 1.65137614679, 2.01310574711
1210, 1.65137614679, 2.01250710631
1220, 1.63295602153, 1.99973325034
1230, 1.63295602153, 1.99568739851
1240, 1.63295602153, 1.99549261783
1250, 1.63295602153, 1.99503237825
1260, 1.63295602153, 1.99443084672
1270, 1.63174485444, 1.9921342144
1280, 1.64732309996, 1.99077639394
1290, 1.64639850327, 1.98993089657
1300, 1.64516732099, 1.98782029185
1310, 1.64240388205, 1.98522337073
1320, 1.43667296786, 1.86598737792
1330, 1.4355874575, 1.86547764863
1340, 1.4355874575, 1.86503391772
1350, 1.43450358626, 1.86386807653
1360, 1.43072289157, 1.85010399734
1370, 1.43072289157, 1.84973219513
1380, 1.42562371037, 1.84618336255
1390, 1.43369175627, 1.84354280835
1400, 1.46803167858, 1.87468991424
1410, 1.46463673155, 1.86859766867
1420, 1.46435452794, 1.86721259398
1430, 1.46350856923, 1.86328293546
1440, 1.49683362119, 1.87857599734
1450, 1.49683362119, 1.87826330729
1460, 1.49683362119, 1.877884927
1470, 1.49054079878, 1.86494785279
1480, 1.49025601834, 1.86280898388
1490, 1.48204446133, 1.85605208027
1500, 1.48588410104, 1.89838654308
1510, 1.51795631248, 1.94742383647
1520, 1.52020763812, 1.94469376416
1530, 1.52020763812, 1.94251852864
1540, 1.58613057912, 1.956343539
1550, 1.58788774003, 1.95246609541
1560, 1.58350211747, 1.94172314299
1570, 1.56306797528, 1.91282507631
1580, 1.55966630395, 1.90987071006
1590, 1.55966630395, 1.90999759174
1600, 1.5633521178, 1.91210947242
1610, 1.56363636364, 1.90668833107
1620, 1.56363636364, 1.9185821661
1630, 1.56363636364, 1.9178243367
1640, 1.56193243734, 1.91266448747
1650, 1.56023222061, 1.91024685881
1660, 1.59564823209, 1.93203583048
1670, 1.59535895577, 1.93127664911
